Num_Restaurants,TotTimeElapsed_sec,ScrapeTime_sec
5043,16749.19,3
5044,16752.89,3.7
5045,16756.19,3.3
5046,16760.36,4.17
5047,16764.25,3.89
5048,16767.73,3.48
5049,16771.36,3.63
5050,16774.33,2.97
5051,16777.08,2.75
5052,16780.14,3.06
5053,16783.19,3.05
5054,16786.7,3.51
5055,16790.23,3.53
5056,16793.34,3.11
5057,16796.58,3.24
5058,16800.06,3.48
5059,16803.03,2.97
5060,16807.16,4.13
5061,16810.14,2.98
5062,16812.83,2.69
5063,16815.73,2.9
5064,16818.53,2.8
5065,16822.06,3.53
5066,16825.16,3.1
5067,16828.06,2.9
5068,16832.02,3.96
5069,16835.23,3.21
5070,16838.91,3.68
5071,16842.17,3.26
5072,16845.97,3.8
5073,16849.44,3.47
5074,16852.84,3.4
5075,16855.92,3.08
5076,16858.97,3.05
5077,16861.81,2.84
5078,16864.91,3.1
5079,16868.53,3.62
5080,16872.55,4.02
5081,16876.06,3.51
5082,16879.22,3.16
5083,16882.25,3.03
5084,16885.36,3.11
5085,16888.55,3.19
5086,16891.91,3.36
5087,16894.53,2.62
5088,16897.84,3.31
5089,16901.64,3.8
5090,16905.02,3.38
5091,16909.36,4.34
5092,16913,3.64
5093,16916.09,3.09
5094,16918.83,2.74
5095,16922.31,3.48
5096,16925.64,3.33
5097,16929.06,3.42
5098,16932.42,3.36
5099,16936.55,4.13
5100,16939.81,3.26
5101,16943.19,3.38
5102,16947.25,4.06
5103,16950.11,2.86
5104,16952.78,2.67
5105,16955.83,3.05
5106,16959.53,3.7
5107,16963.27,3.74
5108,16966.86,3.59
5109,16969.98,3.12
5110,16973.16,3.18
5111,16976.42,3.26
5112,16979.62,3.2
5113,16982.42,2.8
5114,16985.48,3.06
5115,16988.7,3.22
5116,16993.11,4.41
5117,16996.22,3.11
5118,16999.06,2.84
5119,17002.16,3.1
5120,17005.23,3.07
5121,17008.44,3.21
5122,17012.14,3.7
5123,17015.25,3.11
5124,17018.27,3.02
5125,17021.31,3.04
5126,17024.17,2.86
5127,17026.86,2.69
5128,17030.23,3.37
5129,17038.64,8.41
5130,17041.95,3.31
5131,17045.72,3.77
5132,17048.64,2.92
5133,17052.28,3.64
5134,17055.53,3.25
5135,17058.31,2.78
5136,17060.98,2.67
5137,17064.31,3.33
5138,17067.59,3.28
5139,17071.05,3.46
5140,17074.39,3.34
5141,17077.17,2.78
5142,17080.39,3.22
5143,17083.86,3.47
5144,17086.8,2.94
5145,17090.05,3.25
5146,17093.36,3.31
5147,17097.33,3.97
5148,17100.53,3.2
5149,17104.02,3.49
5150,17107.44,3.42
5151,17111.05,3.61
5152,17113.59,2.54
5153,17116.25,2.66
5154,17120.02,3.77
5155,17123.2,3.18
5156,17125.94,2.74
5157,17129.66,3.72
5158,17133.22,3.56
5159,17136.34,3.12
5160,17139.56,3.22
5161,17143.34,3.78
5162,17146.09,2.75
5163,17149.25,3.16
5164,17152.14,2.89
5165,17155.27,3.13
5166,17158.94,3.67
5167,17162.7,3.76
5168,17166.39,3.69
5169,17178.77,12.38
5170,17181.83,3.06
5171,17185.48,3.65
5172,17188.87,3.39
5173,17191.92,3.05
5174,17194.97,3.05
5175,17197.53,2.56
5176,17201.03,3.5
5177,17203.55,2.52
5178,17208.36,4.81
5179,17211.86,3.5
5180,17215.59,3.73
5181,17218,2.41
5182,17221.59,3.59
5183,17224.58,2.99
5184,17227.64,3.06
5185,17231.92,4.28
5186,17234.92,3
5187,17237.72,2.8
5188,17240.73,3.01
5189,17244.06,3.33
5190,17247.48,3.42
5191,17251.25,3.77
5192,17254.55,3.3
5193,17257.64,3.09
5194,17260.45,2.81
5195,17263.2,2.75
5196,17266.08,2.88
5197,17269.59,3.51
5198,17272.11,2.52
5199,17275.7,3.59
5200,17279.25,3.55
5201,17282.41,3.16
5202,17285.25,2.84
5203,17288.12,2.87
5204,17291.23,3.11
5205,17295.5,4.27
5206,17298.62,3.12
5207,17302.05,3.43
5208,17305,2.95
5209,17315.02,10.02
5210,17318.62,3.6
5211,17321.64,3.02
5212,17325.17,3.53
5213,17327.87,2.7
5214,17331.36,3.49
5215,17334.78,3.42
5216,17337.89,3.11
5217,17341.03,3.14
5218,17343.91,2.88
5219,17347.53,3.62
5220,17351.48,3.95
5221,17354.37,2.89
5222,17357.42,3.05
5223,17360.41,2.99
5224,17363.62,3.21
5225,17366.98,3.36
5226,17370.5,3.52
5227,17374.14,3.64
5228,17377.19,3.05
5229,17379.87,2.68
5230,17383.05,3.18
5231,17386.86,3.81
5232,17390.48,3.62
5233,17393.23,2.75
5234,17396.44,3.21
5235,17399.5,3.06
5236,17403.22,3.72
5237,17406.11,2.89
5238,17409.44,3.33
5239,17412.39,2.95
5240,17415.91,3.52
5241,17419.14,3.23
5242,17422.28,3.14
5243,17426.16,3.88
5244,17429.33,3.17
5245,17432.47,3.14
5246,17435.37,2.9
5247,17438.58,3.21
5248,17441.31,2.73
5249,17450.95,9.64
5250,17455.09,4.14
5251,17458.14,3.05
5252,17461.12,2.98
5253,17464.53,3.41
5254,17468.73,4.2
5255,17472.22,3.49
5256,17476.23,4.01
5257,17479.36,3.13
5258,17482.16,2.8
5259,17485.41,3.25
5260,17488.41,3
5261,17491.86,3.45
5262,17495.27,3.41
5263,17498.5,3.23
5264,17501.17,2.67
5265,17504.12,2.95
5266,17508.23,4.11
5267,17511.61,3.38
5268,17514.33,2.72
5269,17517.91,3.58
5270,17520.55,2.64
5271,17523.28,2.73
5272,17526.25,2.97
5273,17529.83,3.58
5274,17532.94,3.11
5275,17536.25,3.31
5276,17539.91,3.66
5277,17542.91,3
5278,17546.89,3.98
5279,17549.84,2.95
5280,17553.52,3.68
5281,17556.47,2.95
5282,17559.02,2.55
5283,17561.83,2.81
5284,17564.92,3.09
5285,17567.72,2.8
5286,17570.98,3.26
5287,17573.84,2.86
5288,17577.08,3.24
5289,17582.7,5.62
5290,17585.19,2.49
5291,17588.19,3
5292,17591.53,3.34
5293,17595.02,3.49
5294,17597.77,2.75
5295,17600.78,3.01
5296,17604.03,3.25
5297,17607.14,3.11
5298,17609.53,2.39
5299,17622.36,12.83
5300,17625.62,3.26
5301,17628.78,3.16
5302,17632.36,3.58
5303,17635.39,3.03
5304,17638.84,3.45
5305,17641.8,2.96
5306,17645.2,3.4
5307,17648.87,3.67
5308,17652.37,3.5
5309,17655.47,3.1
5310,17659.08,3.61
5311,17661.97,2.89
5312,17665.42,3.45
5313,17668.59,3.17
5314,17671.91,3.32
5315,17675.33,3.42
5316,17678.7,3.37
5317,17681.53,2.83
5318,17684.3,2.77
5319,17687.28,2.98
5320,17690.42,3.14
5321,17693.66,3.24
5322,17697.55,3.89
5323,17700.22,2.67
5324,17703.2,2.98
5325,17706.28,3.08
5326,17709.39,3.11
5327,17712.98,3.59
5328,17716.3,3.32
5329,17719.61,3.31
5330,17722.39,2.78
5331,17725.28,2.89
5332,17728.34,3.06
5333,17731.64,3.3
5334,17734.97,3.33
5335,17737.69,2.72
5336,17740.55,2.86
5337,17744.31,3.76
5338,17747.27,2.96
5339,17756.7,9.43
5340,17759.55,2.85
5341,17762.52,2.97
5342,17765.34,2.82
5343,17767.89,2.55
5344,17771.3,3.41
5345,17774.5,3.2
5346,17777.53,3.03
5347,17781.08,3.55
5348,17783.94,2.86
5349,17788.06,4.12
5350,17791.23,3.17
5351,17793.67,2.44
5352,17797.7,4.03
5353,17800.89,3.19
5354,17803.75,2.86
5355,17806.86,3.11
5356,17810.16,3.3
5357,17813.22,3.06
5358,17816.3,3.08
5359,17819.42,3.12
5360,17822.91,3.49
5361,17825.75,2.84
5362,17829,3.25
5363,17831.78,2.78
5364,17835.41,3.63
5365,17838.78,3.37
5366,17841.7,2.92
5367,17844.7,3
5368,17847.84,3.14
5369,17850.73,2.89
5370,17853.83,3.1
5371,17856.45,2.62
5372,17860.05,3.6
5373,17863.17,3.12
5374,17865.8,2.63
5375,17869.06,3.26
5376,17872.05,2.99
5377,17874.78,2.73
5378,17878.08,3.3
5379,17887.5,9.42
5380,17891.7,4.2
5381,17894.8,3.1
5382,17897.72,2.92
5383,17901.42,3.7
5384,17905.08,3.66
5385,17908.27,3.19
5386,17911.47,3.2
5387,17914.73,3.26
5388,17917.95,3.22
5389,17921.33,3.38
5390,17925.33,4
5391,17928.53,3.2
5392,17931.48,2.95
5393,17935.61,4.13
5394,17939.06,3.45
5395,17942.78,3.72
5396,17946.03,3.25
5397,17949.58,3.55
5398,17953,3.42
5399,17956.39,3.39
5400,17959.75,3.36
5401,17962.72,2.97
5402,17966.05,3.33
5403,17969.3,3.25
5404,17972.33,3.03
5405,17975.48,3.15
5406,17979.08,3.6
5407,17982.5,3.42
5408,17986.56,4.06
5409,17990.44,3.88
5410,17993.94,3.5
5411,17997.48,3.54
5412,18000.95,3.47
5413,18004.61,3.66
5414,18008.95,4.34
5415,18013.27,4.32
5416,18017.27,4
5417,18020.52,3.25
5418,18023.58,3.06
5419,18033.19,9.61
5420,18036.42,3.23
5421,18039.59,3.17
5422,18042.33,2.74
5423,18045.7,3.37
5424,18048.86,3.16
5425,18051.92,3.06
5426,18055.05,3.13
5427,18057.94,2.89
5428,18061.27,3.33
5429,18064.67,3.4
5430,18067.83,3.16
5431,18071.41,3.58
5432,18074.72,3.31
5433,18077.73,3.01
5434,18080.67,2.94
5435,18083.86,3.19
5436,18087.34,3.48
5437,18089.87,2.53
5438,18092.97,3.1
5439,18096.83,3.86
5440,18100.72,3.89
5441,18103.62,2.9
5442,18106.52,2.9
5443,18109.33,2.81
5444,18112.53,3.2
5445,18115.56,3.03
5446,18118.45,2.89
5447,18121.78,3.33
5448,18124.86,3.08
5449,18128.7,3.84
5450,18132.14,3.44
5451,18135.56,3.42
5452,18138.94,3.38
5453,18142.34,3.4
5454,18145.39,3.05
5455,18149.31,3.92
5456,18152.41,3.1
5457,18155.72,3.31
5458,18159.14,3.42
5459,18173.78,14.64
5460,18177.87,4.09
5461,18181.47,3.6
5462,18184.39,2.92
5463,18187.62,3.23
5464,18191.17,3.55
5465,18194.19,3.02
5466,18197.89,3.7
5467,18200.95,3.06
5468,18204.36,3.41
5469,18207.37,3.01
5470,18210.36,2.99
5471,18213.66,3.3
5472,18217.8,4.14
5473,18221.12,3.32
5474,18224,2.88
5475,18227.22,3.22
5476,18230.27,3.05
5477,18233.91,3.64
5478,18237.27,3.36
5479,18240,2.73
5480,18243.02,3.02
5481,18246.02,3
5482,18249.47,3.45
5483,18252.33,2.86
5484,18255.3,2.97
5485,18258.42,3.12
5486,18261.41,2.99
5487,18264.36,2.95
5488,18266.87,2.51
5489,18270,3.13
5490,18273.12,3.12
5491,18276.08,2.96
5492,18279.44,3.36
5493,18282.73,3.29
5494,18285.64,2.91
5495,18289.23,3.59
5496,18292.22,2.99
5497,18295.09,2.87
5498,18298.98,3.89
5499,18310.05,11.07
5500,18313.81,3.76
5501,18316.91,3.1
5502,18320.27,3.36
5503,18323.77,3.5
5504,18326.33,2.56
5505,18329.97,3.64
5506,18332.31,2.34
5507,18334.73,2.42
5508,18337.72,2.99
5509,18340.12,2.4
5510,18342.7,2.58
5511,18346.45,3.75
5512,18349.86,3.41
5513,18352.7,2.84
5514,18355.95,3.25
5515,18359.03,3.08
5516,18362.06,3.03
5517,18364.87,2.81
5518,18367.78,2.91
5519,18371.64,3.86
5520,18374.12,2.48
5521,18377.25,3.13
5522,18379.47,2.22
5523,18383.02,3.55
5524,18385.67,2.65
5525,18388.87,3.2
5526,18391.66,2.79
5527,18394.61,2.95
5528,18397.45,2.84
5529,18400.56,3.11
5530,18404.09,3.53
5531,18406.64,2.55
5532,18409.55,2.91
5533,18412.09,2.54
5534,18414.83,2.74
5535,18417.59,2.76
5536,18420.62,3.03
5537,18423.52,2.9
5538,18426.45,2.93
5539,18438.87,12.42
5540,18442.08,3.21
5541,18445.44,3.36
5542,18448.3,2.86
5543,18451.33,3.03
5544,18454.45,3.12
5545,18457.59,3.14
5546,18461.33,3.74
5547,18464.5,3.17
5548,18468.92,4.42
5549,18472.27,3.35
5550,18475.22,2.95
5551,18479.02,3.8
5552,18482.73,3.71
5553,18485.8,3.07
5554,18489.05,3.25
5555,18492.14,3.09
5556,18495.36,3.22
5557,18498.41,3.05
5558,18502.23,3.82
5559,18505.12,2.89
5560,18507.84,2.72
5561,18510.48,2.64
5562,18513.58,3.1
5563,18517.37,3.79
5564,18520.53,3.16
5565,18524.22,3.69
5566,18527.56,3.34
5567,18530.42,2.86
5568,18533.78,3.36
5569,18537.64,3.86
5570,18541.11,3.47
5571,18543.98,2.87
5572,18548.06,4.08
5573,18551.47,3.41
5574,18555.75,4.28
5575,18558.7,2.95
5576,18562.64,3.94
5577,18565.62,2.98
5578,18568.86,3.24
5579,18582.48,13.62
5580,18585.62,3.14
5581,18588.72,3.1
5582,18591.94,3.22
5583,18594.84,2.9
5584,18598.25,3.41
5585,18601.37,3.12
5586,18604.05,2.68
5587,18607.86,3.81
5588,18611.48,3.62
5589,18614.44,2.96
5590,18617.81,3.37
5591,18620.72,2.91
5592,18623.81,3.09
5593,18627.59,3.78
5594,18630.67,3.08
5595,18633.42,2.75
5596,18636.58,3.16
5597,18639.28,2.7
5598,18642.16,2.88
5599,18645.12,2.96
5600,18648.22,3.1
5601,18651.98,3.76
5602,18654.92,2.94
5603,18658.03,3.11
5604,18660.98,2.95
5605,18664.66,3.68
5606,18668.05,3.39
5607,18671.31,3.26
5608,18675.31,4
5609,18678.42,3.11
5610,18681.37,2.95
5611,18685.64,4.27
5612,18688.56,2.92
5613,18691.81,3.25
5614,18694.75,2.94
5615,18697.92,3.17
5616,18700.95,3.03
5617,18704.58,3.63
5618,18707.84,3.26
5619,18711.33,3.49
5620,18715.45,4.12
5621,18718.33,2.88
5622,18721.11,2.78
5623,18724.52,3.41
5624,18727.87,3.35
5625,18730.86,2.99
5626,18734.2,3.34
5627,18737.66,3.46
5628,18740.98,3.32
5629,18744.19,3.21
5630,18747.33,3.14
5631,18750.17,2.84
5632,18753.48,3.31
5633,18756.84,3.36
5634,18760.12,3.28
5635,18763.03,2.91
5636,18766.28,3.25
5637,18770.5,4.22
5638,18774.08,3.58
5639,18777.31,3.23
5640,18780.75,3.44
5641,18785.23,4.48
5642,18788.44,3.21
5643,18791.5,3.06
5644,18794.89,3.39
5645,18798.69,3.8
5646,18801.42,2.73
5647,18804.84,3.42
5648,18807.58,2.74
5649,18811.05,3.47
5650,18813.73,2.68
5651,18817.09,3.36
5652,18820.12,3.03
5653,18824.2,4.08
5654,18827.19,2.99
5655,18829.98,2.79
5656,18833.78,3.8
5657,18837.25,3.47
5658,18840.27,3.02
5659,18844,3.73
5660,18847.05,3.05
5661,18850.64,3.59
5662,18854.53,3.89
5663,18857.55,3.02
5664,18860.41,2.86
5665,18863.19,2.78
5666,18866.09,2.9
5667,18868.72,2.63
5668,18873.14,4.42
5669,18876.47,3.33
5670,18879.83,3.36
5671,18882.91,3.08
5672,18886.09,3.18
5673,18889.16,3.07
5674,18892.34,3.18
5675,18895.39,3.05
5676,18898.72,3.33
5677,18902.09,3.37
5678,18906.11,4.02
5679,18909.22,3.11
5680,18912.91,3.69
5681,18916.05,3.14
5682,18919.05,3
5683,18922.34,3.29
5684,18925.83,3.49
5685,18929.5,3.67
5686,18932.61,3.11
5687,18935.83,3.22
5688,18938.86,3.03
5689,18942.05,3.19
5690,18945.41,3.36
5691,18948.55,3.14
5692,18952.03,3.48
5693,18955.73,3.7
5694,18958.67,2.94
5695,18962.27,3.6
5696,18965.31,3.04
5697,18968.78,3.47
5698,18971.84,3.06
5699,18981.02,9.18
5700,18984.3,3.28
5701,18987.39,3.09
5702,18990.86,3.47
5703,18994.58,3.72
5704,18997.52,2.94
5705,19000.37,2.85
5706,19003.2,2.83
5707,19006.23,3.03
5708,19010,3.77
5709,19013.2,3.2
5710,19016.5,3.3
5711,19019.41,2.91
5712,19022.95,3.54
5713,19025.62,2.67
5714,19029.58,3.96
5715,19033.41,3.83
5716,19037.03,3.62
5717,19039.77,2.74
5718,19042.86,3.09
5719,19046.23,3.37
5720,19049.44,3.21
5721,19052.58,3.14
5722,19056.02,3.44
5723,19059.19,3.17
5724,19062.11,2.92
5725,19065.56,3.45
5726,19068.44,2.88
5727,19071.64,3.2
5728,19075.58,3.94
5729,19078.72,3.14
5730,19081.39,2.67
5731,19084.23,2.84
5732,19087.33,3.1
5733,19090.61,3.28
5734,19094.08,3.47
5735,19097.47,3.39
5736,19100.73,3.26
5737,19103.97,3.24
5738,19106.8,2.83
5739,19119.7,12.9
5740,19122.83,3.13
5741,19125.75,2.92
5742,19128.75,3
5743,19131.91,3.16
5744,19134.91,3
5745,19138.23,3.32
5746,19141.42,3.19
5747,19144.16,2.74
5748,19146.8,2.64
5749,19149.67,2.87
5750,19152.47,2.8
5751,19155.47,3
5752,19158.67,3.2
5753,19161.97,3.3
5754,19166.3,4.33
5755,19169.16,2.86
5756,19172.19,3.03
5757,19174.72,2.53
5758,19177.36,2.64
5759,19180.23,2.87
5760,19182.83,2.6
5761,19186.08,3.25
5762,19189.94,3.86
5763,19192.67,2.73
5764,19195.5,2.83
5765,19198.81,3.31
5766,19201.62,2.81
5767,19204.19,2.57
5768,19206.92,2.73
5769,19210.72,3.8
5770,19213.7,2.98
5771,19216.08,2.38
5772,19218.8,2.72
5773,19221.78,2.98
5774,19224.66,2.88
5775,19227.5,2.84
5776,19230.56,3.06
5777,19234.06,3.5
5778,19236.94,2.88
5779,19239.87,2.93
5780,19243.42,3.55
5781,19245.55,2.13
5782,19248.19,2.64
5783,19251.14,2.95
5784,19254.23,3.09
5785,19256.83,2.6
5786,19259.62,2.79
5787,19262.66,3.04
5788,19264.97,2.31
5789,19268.03,3.06
5790,19271.06,3.03
5791,19273.73,2.67
5792,19276.73,3
5793,19279.16,2.43
5794,19281.87,2.71
5795,19284.41,2.54
5796,19286.62,2.21
5797,19289.25,2.63
5798,19292.16,2.91
5799,19294.7,2.54
5800,19297.16,2.46
5801,19300.73,3.57
5802,19304.2,3.47
5803,19307.09,2.89
5804,19309.61,2.52
5805,19312.84,3.23
5806,19315.98,3.14
5807,19318.58,2.6
5808,19321.28,2.7
5809,19323.72,2.44
5810,19326.64,2.92
5811,19329.8,3.16
5812,19333.11,3.31
5813,19335.39,2.28
5814,19338,2.61
5815,19340.84,2.84
5816,19343.45,2.61
5817,19347.05,3.6
5818,19349.91,2.86
5819,19352.78,2.87
5820,19355.5,2.72
5821,19358.28,2.78
5822,19361.2,2.92
5823,19363.95,2.75
5824,19366.84,2.89
5825,19369.94,3.1
5826,19373.47,3.53
5827,19376.81,3.34
5828,19379.61,2.8
5829,19382.67,3.06
5830,19384.84,2.17
5831,19388.17,3.33
5832,19390.64,2.47
5833,19394.06,3.42
5834,19397.55,3.49
5835,19400.27,2.72
5836,19403.33,3.06
5837,19405.53,2.2
5838,19408.08,2.55
5839,19411.22,3.14
5840,19413.89,2.67
5841,19417.17,3.28
5842,19419.45,2.28
5843,19422.22,2.77
5844,19424.55,2.33
5845,19427.02,2.47
5846,19430.62,3.6
5847,19433.28,2.66
5848,19436.56,3.28
5849,19439.17,2.61
5850,19441.72,2.55
5851,19444.48,2.76
5852,19448.31,3.83
5853,19451.05,2.74
5854,19454.25,3.2
5855,19458.3,4.05
5856,19461.14,2.84
5857,19464.66,3.52
5858,19467.37,2.71
5859,19476.25,8.88
5860,19479.72,3.47
5861,19482.8,3.08
5862,19485.94,3.14
5863,19489.37,3.43
5864,19493.09,3.72
5865,19495.94,2.85
5866,19499.36,3.42
5867,19503.14,3.78
5868,19506.3,3.16
5869,19509.34,3.04
5870,19512.09,2.75
5871,19514.83,2.74
5872,19517.86,3.03
5873,19521.19,3.33
5874,19523.98,2.79
5875,19527.42,3.44
5876,19530.22,2.8
5877,19533.39,3.17
5878,19536.86,3.47
5879,19540.17,3.31
5880,19543.14,2.97
5881,19546.55,3.41
5882,19549.41,2.86
5883,19552.42,3.01
5884,19556.06,3.64
5885,19559.05,2.99
5886,19561.83,2.78
5887,19565.7,3.87
5888,19568.28,2.58
5889,19571.58,3.3
5890,19574.11,2.53
5891,19577.28,3.17
5892,19580.2,2.92
5893,19583.31,3.11
5894,19585.83,2.52
5895,19588.91,3.08
5896,19591.81,2.9
5897,19594.86,3.05
5898,19598.22,3.36
5899,19608.64,10.42
5900,19612.41,3.77
5901,19616.8,4.39
5902,19620.3,3.5
5903,19623.19,2.89
5904,19626.73,3.54
5905,19630.44,3.71
5906,19633.66,3.22
5907,19636.97,3.31
5908,19640.02,3.05
5909,19643.28,3.26
5910,19646.33,3.05
5911,19649.39,3.06
5912,19653.06,3.67
5913,19656.66,3.6
5914,19659.84,3.18
5915,19662.56,2.72
5916,19665.37,2.81
5917,19669.02,3.65
5918,19671.97,2.95
5919,19675.03,3.06
5920,19678.72,3.69
5921,19681.7,2.98
5922,19684.78,3.08
5923,19687.87,3.09
5924,19691.14,3.27
5925,19694.77,3.63
5926,19698.52,3.75
5927,19702.58,4.06
5928,19706.12,3.54
5929,19709.5,3.38
5930,19713.05,3.55
5931,19716.33,3.28
5932,19719.14,2.81
5933,19722.25,3.11
5934,19725.7,3.45
5935,19729.39,3.69
5936,19732.36,2.97
5937,19735.56,3.2
5938,19738.84,3.28
5939,19747.64,8.8
5940,19750.91,3.27
5941,19753.97,3.06
5942,19757.69,3.72
5943,19760.58,2.89
5944,19764.09,3.51
5945,19767.87,3.78
5946,19771.47,3.6
5947,19774.45,2.98
5948,19777.37,2.92
5949,19779.95,2.58
5950,19783.11,3.16
5951,19786.19,3.08
5952,19789.14,2.95
5953,19791.83,2.69
5954,19795.36,3.53
5955,19799,3.64
5956,19802.86,3.86
5957,19806.14,3.28
5958,19809.55,3.41
5959,19813.67,4.12
5960,19816.91,3.24
5961,19819.84,2.93
5962,19822.37,2.53
5963,19825.33,2.96
5964,19828.23,2.9
5965,19831.02,2.79
5966,19834.39,3.37
5967,19837.2,2.81
5968,19840.31,3.11
5969,19843.7,3.39
5970,19846.66,2.96
5971,19849.7,3.04
5972,19852.84,3.14
5973,19856.03,3.19
5974,19859.25,3.22
5975,19862.92,3.67
5976,19866.37,3.45
5977,19870.53,4.16
5978,19873.36,2.83
5979,19885.95,12.59
5980,19889.08,3.13
5981,19892.7,3.62
5982,19895.84,3.14
5983,19898.67,2.83
5984,19901.44,2.77
5985,19904.39,2.95
5986,19907.53,3.14
5987,19910.8,3.27
5988,19914.14,3.34
5989,19917.31,3.17
5990,19920.87,3.56
5991,19923.91,3.04
5992,19927.31,3.4
5993,19930.7,3.39
5994,19933.72,3.02
5995,19937.02,3.3
5996,19940.67,3.65
5997,19943.78,3.11
5998,19947.47,3.69
5999,19950.97,3.5
6000,19953.72,2.75
6001,19957.42,3.7
6002,19960.34,2.92
6003,19963.22,2.88
6004,19966.67,3.45
6005,19970.03,3.36
6006,19973.39,3.36
6007,19976.84,3.45
6008,19979.27,2.43
6009,19982.89,3.62
6010,19985.89,3
6011,19989.36,3.47
6012,19992.61,3.25
6013,19995.98,3.37
6014,19998.97,2.99
6015,20001.87,2.9
6016,20004.8,2.93
6017,20007.55,2.75
6018,20010.39,2.84
6019,20012.92,2.53
6020,20016.19,3.27
6021,20019.19,3
6022,20022.73,3.54
6023,20025.84,3.11
6024,20028.73,2.89
6025,20032.23,3.5
6026,20035.14,2.91
6027,20037.97,2.83
6028,20040.81,2.84
6029,20043.47,2.66
6030,20046.5,3.03
6031,20049.37,2.87
6032,20052.59,3.22
6033,20055.69,3.1
6034,20058.23,2.54
6035,20061.53,3.3
6036,20064.47,2.94
6037,20067.66,3.19
6038,20070.52,2.86
6039,20073.11,2.59
6040,20076.31,3.2
6041,20079.36,3.05
6042,20082.34,2.98
6043,20085.7,3.36
6044,20089.2,3.5
6045,20092.3,3.1
6046,20095.03,2.73
6047,20097.55,2.52
6048,20100.23,2.68
6049,20103.37,3.14
6050,20106.56,3.19
6051,20109.25,2.69
6052,20112.45,3.2
6053,20115.84,3.39
6054,20118.73,2.89
6055,20122.03,3.3
6056,20125.33,3.3
6057,20128.48,3.15
6058,20131.69,3.21
6059,20134.34,2.65
6060,20137.72,3.38
6061,20141.37,3.65
6062,20144.64,3.27
6063,20147.55,2.91
6064,20150.36,2.81
6065,20153.39,3.03
6066,20156.23,2.84
6067,20159.61,3.38
6068,20162.41,2.8
6069,20165.69,3.28
6070,20168.59,2.9
6071,20172.39,3.8
6072,20175.86,3.47
6073,20178.41,2.55
6074,20181.53,3.12
6075,20184.81,3.28
6076,20188.55,3.74
6077,20192.12,3.57
6078,20195.55,3.43
6079,20198.52,2.97
6080,20201.37,2.85
6081,20204.33,2.96
6082,20207.73,3.4
6083,20211.52,3.79
6084,20214.86,3.34
6085,20218.02,3.16
6086,20221.8,3.78
6087,20224.8,3
6088,20228.02,3.22
6089,20231.23,3.21
6090,20234.14,2.91
6091,20237.25,3.11
6092,20239.81,2.56
6093,20243.09,3.28
6094,20245.92,2.83
6095,20249,3.08
6096,20251.87,2.87
6097,20254.94,3.07
6098,20258.2,3.26
6099,20270.08,11.88
6100,20272.77,2.69
6101,20275.84,3.07
6102,20278.08,2.24
6103,20280.95,2.87
6104,20283.44,2.49
6105,20286.06,2.62
6106,20289.39,3.33
6107,20292.12,2.73
6108,20294.75,2.63
6109,20297.64,2.89
6110,20308.94,11.3
6111,20322.36,13.42
6112,20337.39,15.03
6113,20340.8,3.41
6114,20343.66,2.86
6115,20346.98,3.32
6116,20350.69,3.71
6117,20353.59,2.9
6118,20356.53,2.94
6119,20359.45,2.92
6120,20362.92,3.47
6121,20366.12,3.2
6122,20368.92,2.8
6123,20371.92,3
6124,20375.39,3.47
6125,20378.5,3.11
6126,20381.39,2.89
6127,20385.45,4.06
6128,20388.8,3.35
6129,20391.66,2.86
6130,20394.95,3.29
6131,20397.8,2.85
6132,20400.62,2.82
6133,20402.94,2.32
6134,20408.83,5.89
6135,20415.91,7.08
6136,20418.94,3.03
6137,20421.69,2.75
6138,20424.5,2.81
6139,20436.75,12.25
6140,20440.08,3.33
6141,20443.06,2.98
6142,20445.98,2.92
6143,20448.92,2.94
6144,20452,3.08
6145,20454.91,2.91
6146,20457.81,2.9
6147,20460.95,3.14
6148,20464.34,3.39
6149,20467.2,2.86
6150,20470.36,3.16
6151,20473.56,3.2
6152,20476.28,2.72
6153,20479.2,2.92
6154,20482.34,3.14
6155,20485.58,3.24
6156,20488.47,2.89
6157,20491.55,3.08
6158,20494.37,2.82
6159,20497.41,3.04
6160,20500.8,3.39
6161,20504.2,3.4
6162,20507.28,3.08
6163,20510.69,3.41
6164,20513.37,2.68
6165,20516.5,3.13
6166,20519.17,2.67
6167,20521.94,2.77
6168,20524.97,3.03
6169,20527.61,2.64
6170,20530.87,3.26
6171,20534.12,3.25
6172,20536.75,2.63
6173,20539.48,2.73
6174,20542.83,3.35
6175,20545.41,2.58
6176,20548.03,2.62
6177,20550.94,2.91
6178,20554.08,3.14
6179,20557.91,3.83
6180,20560.89,2.98
6181,20564.5,3.61
6182,20567.44,2.94
6183,20570.31,2.87
6184,20572.92,2.61
6185,20575.98,3.06
6186,20578.81,2.83
6187,20582.36,3.55
6188,20585.59,3.23
6189,20591.16,5.57
6190,20594.64,3.48
6191,20598.47,3.83
6192,20602.02,3.55
6193,20605.19,3.17
6194,20608.11,2.92
6195,20611,2.89
6196,20614.62,3.62
6197,20617.2,2.58
6198,20620.67,3.47
6199,20623.41,2.74
6200,20626.45,3.04
6201,20629.56,3.11
6202,20632.3,2.74
6203,20635.53,3.23
6204,20639.33,3.8
6205,20641.91,2.58
6206,20644.48,2.57
6207,20647.67,3.19
6208,20650.5,2.83
6209,20653.36,2.86
6210,20656.02,2.66
6211,20659.02,3
